"interaction_name","lig_contributor","receptor_subunit","lig_contributor_group","lig_contributor_coeff","receptor_subunit_group","receptor_subunit_coeff","interaction_type","ligand_type","source"
"GABA-A-GAD1_SLC6A11_GABR_A4B3D","GAD1;SLC6A11","GABRA4;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A11_GABR_A4B2D","GAD1;SLC6A11","GABRA4;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A11_GABR_A5B3G2","GAD1;SLC6A11","GABRA5;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A11_GABR_A6B3G2","GAD1;SLC6A11","GABRA6;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A11_GABR_A6B3D","GAD1;SLC6A11","GABRA6;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A12_GABR_A1B3G2","SLC6A12;GAD1","GABRA1;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A12_GABR_A1B2G2","SLC6A12;GAD1","GABRA1;GABRG2;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A12_GABR_A1B2","SLC6A12;GAD1","GABRA1;GABRB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A12_GABR_A1B3","SLC6A12;GAD1","GABRA1;GABRB3","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A12_GABR_A1B2D","SLC6A12;GAD1","GABRA1;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A12_GABR_A2B3G2","SLC6A12;GAD1","GABRA2;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A12_GABR_A3B3G2","SLC6A12;GAD1","GABRA3;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A12_GABR_A3B3Q","SLC6A12;GAD1","GABRQ;GABRA3;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A12_GABR_A3B3E","SLC6A12;GAD1","GABRA3;GABRE;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A12_GABR_A4B3G2","SLC6A12;GAD1","GABRA4;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A12_GABR_A4B3D","SLC6A12;GAD1","GABRA4;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A12_GABR_A4B2D","SLC6A12;GAD1","GABRA4;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A12_GABR_A5B3G2","SLC6A12;GAD1","GABRA5;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A12_GABR_A6B3G2","SLC6A12;GAD1","GABRA6;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A12_GABR_A6B3D","SLC6A12;GAD1","GABRA6;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A13_GABR_A1B3G2","GAD1;SLC6A13","GABRA1;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A13_GABR_A1B2G2","GAD1;SLC6A13","GABRA1;GABRG2;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A13_GABR_A1B2","GAD1;SLC6A13","GABRA1;GABRB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A13_GABR_A1B3","GAD1;SLC6A13","GABRA1;GABRB3","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A13_GABR_A1B2D","GAD1;SLC6A13","GABRA1;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A13_GABR_A2B3G2","GAD1;SLC6A13","GABRA2;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A13_GABR_A3B3G2","GAD1;SLC6A13","GABRA3;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A13_GABR_A3B3Q","GAD1;SLC6A13","GABRQ;GABRA3;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A13_GABR_A3B3E","GAD1;SLC6A13","GABRA3;GABRE;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A13_GABR_A4B3G2","GAD1;SLC6A13","GABRA4;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A13_GABR_A4B3D","GAD1;SLC6A13","GABRA4;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A13_GABR_A4B2D","GAD1;SLC6A13","GABRA4;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A13_GABR_A5B3G2","GAD1;SLC6A13","GABRA5;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A13_GABR_A6B3G2","GAD1;SLC6A13","GABRA6;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A13_GABR_A6B3D","GAD1;SLC6A13","GABRA6;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A6_GABR_A1B3G2","GAD1;SLC6A6","GABRA1;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A6_GABR_A1B2G2","GAD1;SLC6A6","GABRA1;GABRG2;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A6_GABR_A1B2","GAD1;SLC6A6","GABRA1;GABRB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A6_GABR_A1B3","GAD1;SLC6A6","GABRA1;GABRB3","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A6_GABR_A1B2D","GAD1;SLC6A6","GABRA1;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A6_GABR_A2B3G2","GAD1;SLC6A6","GABRA2;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A6_GABR_A3B3G2","GAD1;SLC6A6","GABRA3;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A6_GABR_A3B3Q","GAD1;SLC6A6","GABRQ;GABRA3;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A6_GABR_A3B3E","GAD1;SLC6A6","GABRA3;GABRE;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A6_GABR_A4B3G2","GAD1;SLC6A6","GABRA4;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A6_GABR_A4B3D","GAD1;SLC6A6","GABRA4;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A6_GABR_A4B2D","GAD1;SLC6A6","GABRA4;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A6_GABR_A5B3G2","GAD1;SLC6A6","GABRA5;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A6_GABR_A6B3G2","GAD1;SLC6A6","GABRA6;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A6_GABR_A6B3D","GAD1;SLC6A6","GABRA6;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A8_GABR_A1B3G2","GAD1;SLC6A8","GABRA1;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A8_GABR_A1B2G2","GAD1;SLC6A8","GABRA1;GABRG2;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A8_GABR_A1B2","GAD1;SLC6A8","GABRA1;GABRB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A8_GABR_A1B3","GAD1;SLC6A8","GABRA1;GABRB3","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A8_GABR_A1B2D","GAD1;SLC6A8","GABRA1;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A8_GABR_A2B3G2","GAD1;SLC6A8","GABRA2;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A8_GABR_A3B3G2","GAD1;SLC6A8","GABRA3;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A8_GABR_A3B3Q","GAD1;SLC6A8","GABRQ;GABRA3;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A8_GABR_A3B3E","GAD1;SLC6A8","GABRA3;GABRE;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A8_GABR_A4B3G2","GAD1;SLC6A8","GABRA4;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A8_GABR_A4B3D","GAD1;SLC6A8","GABRA4;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A8_GABR_A4B2D","GAD1;SLC6A8","GABRA4;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A8_GABR_A5B3G2","GAD1;SLC6A8","GABRA5;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A8_GABR_A6B3G2","GAD1;SLC6A8","GABRA6;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A8_GABR_A6B3D","GAD1;SLC6A8","GABRA6;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC32A1_GABR_A1B3G2","SLC32A1;GAD2","GABRA1;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC32A1_GABR_A1B2G2","SLC32A1;GAD2","GABRA1;GABRG2;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC32A1_GABR_A1B2","SLC32A1;GAD2","GABRA1;GABRB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC32A1_GABR_A1B3","SLC32A1;GAD2","GABRA1;GABRB3","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC32A1_GABR_A1B2D","SLC32A1;GAD2","GABRA1;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC32A1_GABR_A2B3G2","SLC32A1;GAD2","GABRA2;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC32A1_GABR_A3B3G2","SLC32A1;GAD2","GABRA3;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC32A1_GABR_A3B3Q","SLC32A1;GAD2","GABRQ;GABRA3;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC32A1_GABR_A3B3E","SLC32A1;GAD2","GABRA3;GABRE;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC32A1_GABR_A4B3G2","SLC32A1;GAD2","GABRA4;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC32A1_GABR_A4B3D","SLC32A1;GAD2","GABRA4;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC32A1_GABR_A4B2D","SLC32A1;GAD2","GABRA4;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC32A1_GABR_A5B3G2","SLC32A1;GAD2","GABRA5;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC32A1_GABR_A6B3G2","SLC32A1;GAD2","GABRA6;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC32A1_GABR_A6B3D","SLC32A1;GAD2","GABRA6;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A1_GABR_A1B3G2","GAD2;SLC6A1","GABRA1;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A1_GABR_A1B2G2","GAD2;SLC6A1","GABRA1;GABRG2;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A1_GABR_A1B2","GAD2;SLC6A1","GABRA1;GABRB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A1_GABR_A1B3","GAD2;SLC6A1","GABRA1;GABRB3","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A1_GABR_A1B2D","GAD2;SLC6A1","GABRA1;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A1_GABR_A2B3G2","GAD2;SLC6A1","GABRA2;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A1_GABR_A3B3G2","GAD2;SLC6A1","GABRA3;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A1_GABR_A3B3Q","GAD2;SLC6A1","GABRQ;GABRA3;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A1_GABR_A3B3E","GAD2;SLC6A1","GABRA3;GABRE;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A1_GABR_A4B3G2","GAD2;SLC6A1","GABRA4;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A1_GABR_A4B3D","GAD2;SLC6A1","GABRA4;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A1_GABR_A4B2D","GAD2;SLC6A1","GABRA4;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A1_GABR_A5B3G2","GAD2;SLC6A1","GABRA5;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A1_GABR_A6B3G2","GAD2;SLC6A1","GABRA6;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A1_GABR_A6B3D","GAD2;SLC6A1","GABRA6;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A11_GABR_A1B3G2","GAD2;SLC6A11","GABRA1;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A11_GABR_A1B2G2","GAD2;SLC6A11","GABRA1;GABRG2;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A11_GABR_A1B2","GAD2;SLC6A11","GABRA1;GABRB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A11_GABR_A1B3","GAD2;SLC6A11","GABRA1;GABRB3","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A11_GABR_A1B2D","GAD2;SLC6A11","GABRA1;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A11_GABR_A2B3G2","GAD2;SLC6A11","GABRA2;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A11_GABR_A3B3G2","GAD2;SLC6A11","GABRA3;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A11_GABR_A3B3Q","GAD2;SLC6A11","GABRQ;GABRA3;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A11_GABR_A3B3E","GAD2;SLC6A11","GABRA3;GABRE;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A11_GABR_A4B3G2","GAD2;SLC6A11","GABRA4;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A11_GABR_A4B3D","GAD2;SLC6A11","GABRA4;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A11_GABR_A4B2D","GAD2;SLC6A11","GABRA4;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A11_GABR_A5B3G2","GAD2;SLC6A11","GABRA5;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A11_GABR_A6B3G2","GAD2;SLC6A11","GABRA6;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A11_GABR_A6B3D","GAD2;SLC6A11","GABRA6;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A12_GABR_A1B3G2","SLC6A12;GAD2","GABRA1;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A12_GABR_A1B2G2","SLC6A12;GAD2","GABRA1;GABRG2;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A12_GABR_A1B2","SLC6A12;GAD2","GABRA1;GABRB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A12_GABR_A1B3","SLC6A12;GAD2","GABRA1;GABRB3","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A12_GABR_A1B2D","SLC6A12;GAD2","GABRA1;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A12_GABR_A2B3G2","SLC6A12;GAD2","GABRA2;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A12_GABR_A3B3G2","SLC6A12;GAD2","GABRA3;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A12_GABR_A3B3Q","SLC6A12;GAD2","GABRQ;GABRA3;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A12_GABR_A3B3E","SLC6A12;GAD2","GABRA3;GABRE;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A12_GABR_A4B3G2","SLC6A12;GAD2","GABRA4;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A12_GABR_A4B3D","SLC6A12;GAD2","GABRA4;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A12_GABR_A4B2D","SLC6A12;GAD2","GABRA4;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A12_GABR_A5B3G2","SLC6A12;GAD2","GABRA5;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A12_GABR_A6B3G2","SLC6A12;GAD2","GABRA6;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A12_GABR_A6B3D","SLC6A12;GAD2","GABRA6;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A13_GABR_A1B3G2","GAD2;SLC6A13","GABRA1;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A13_GABR_A1B2G2","GAD2;SLC6A13","GABRA1;GABRG2;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A13_GABR_A1B2","GAD2;SLC6A13","GABRA1;GABRB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A13_GABR_A1B3","GAD2;SLC6A13","GABRA1;GABRB3","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A13_GABR_A1B2D","GAD2;SLC6A13","GABRA1;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A13_GABR_A2B3G2","GAD2;SLC6A13","GABRA2;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A13_GABR_A3B3G2","GAD2;SLC6A13","GABRA3;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A13_GABR_A3B3Q","GAD2;SLC6A13","GABRQ;GABRA3;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A13_GABR_A3B3E","GAD2;SLC6A13","GABRA3;GABRE;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A13_GABR_A4B3G2","GAD2;SLC6A13","GABRA4;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A13_GABR_A4B3D","GAD2;SLC6A13","GABRA4;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A13_GABR_A4B2D","GAD2;SLC6A13","GABRA4;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A13_GABR_A5B3G2","GAD2;SLC6A13","GABRA5;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A13_GABR_A6B3G2","GAD2;SLC6A13","GABRA6;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A13_GABR_A6B3D","GAD2;SLC6A13","GABRA6;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A6_GABR_A1B3G2","GAD2;SLC6A6","GABRA1;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A6_GABR_A1B2G2","GAD2;SLC6A6","GABRA1;GABRG2;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A6_GABR_A1B2","GAD2;SLC6A6","GABRA1;GABRB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A6_GABR_A1B3","GAD2;SLC6A6","GABRA1;GABRB3","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A6_GABR_A1B2D","GAD2;SLC6A6","GABRA1;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A6_GABR_A2B3G2","GAD2;SLC6A6","GABRA2;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A6_GABR_A3B3G2","GAD2;SLC6A6","GABRA3;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A6_GABR_A3B3Q","GAD2;SLC6A6","GABRQ;GABRA3;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A6_GABR_A3B3E","GAD2;SLC6A6","GABRA3;GABRE;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A6_GABR_A4B3G2","GAD2;SLC6A6","GABRA4;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A6_GABR_A4B3D","GAD2;SLC6A6","GABRA4;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A6_GABR_A4B2D","GAD2;SLC6A6","GABRA4;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A6_GABR_A5B3G2","GAD2;SLC6A6","GABRA5;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A6_GABR_A6B3G2","GAD2;SLC6A6","GABRA6;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A6_GABR_A6B3D","GAD2;SLC6A6","GABRA6;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD2_SLC6A8_GABR_A1B3G2","GAD2;SLC6A8","GABRA1;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
